Timestamp, Message, Committer, Added, Removed, File
"1577177780", "Some tidying up of command-line option handling of classifiers  associators  clusterers  and attribute selection. The idea is that the most abstract super class in these class hierarchies calls checkForRemainingOptions() at the end of setOptions(). Sub classes  if they implement setOptions()  should just call super.setOptions() as the last statement in setOptions() and not call checkForRemainingOptions() themselves.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@15520 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 0,2,weka/src/main/java/weka/attributeSelection/SymmetricalUncertAttributeEval.java
"1577177780", "Some tidying up of command-line option handling of classifiers  associators  clusterers  and attribute selection. The idea is that the most abstract super class in these class hierarchies calls checkForRemainingOptions() at the end of setOptions(). Sub classes  if they implement setOptions()  should just call super.setOptions() as the last statement in setOptions() and not call checkForRemainingOptions() themselves.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@15520 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 0,3,weka/src/main/java/weka/attributeSelection/WrapperSubsetEval.java
"1577177780", "Some tidying up of command-line option handling of classifiers  associators  clusterers  and attribute selection. The idea is that the most abstract super class in these class hierarchies calls checkForRemainingOptions() at the end of setOptions(). Sub classes  if they implement setOptions()  should just call super.setOptions() as the last statement in setOptions() and not call checkForRemainingOptions() themselves.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@15520 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 1,0,weka/src/main/java/weka/classifiers/AbstractClassifier.java
"1577177780", "Some tidying up of command-line option handling of classifiers  associators  clusterers  and attribute selection. The idea is that the most abstract super class in these class hierarchies calls checkForRemainingOptions() at the end of setOptions(). Sub classes  if they implement setOptions()  should just call super.setOptions() as the last statement in setOptions() and not call checkForRemainingOptions() themselves.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@15520 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 1,2,weka/src/main/java/weka/classifiers/SingleClassifierEnhancer.java
"1577177780", "Some tidying up of command-line option handling of classifiers  associators  clusterers  and attribute selection. The idea is that the most abstract super class in these class hierarchies calls checkForRemainingOptions() at the end of setOptions(). Sub classes  if they implement setOptions()  should just call super.setOptions() as the last statement in setOptions() and not call checkForRemainingOptions() themselves.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@15520 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 1,2,weka/src/main/java/weka/classifiers/bayes/BayesNet.java
"1577177780", "Some tidying up of command-line option handling of classifiers  associators  clusterers  and attribute selection. The idea is that the most abstract super class in these class hierarchies calls checkForRemainingOptions() at the end of setOptions(). Sub classes  if they implement setOptions()  should just call super.setOptions() as the last statement in setOptions() and not call checkForRemainingOptions() themselves.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@15520 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 1,2,weka/src/main/java/weka/classifiers/bayes/NaiveBayes.java
"1577177780", "Some tidying up of command-line option handling of classifiers  associators  clusterers  and attribute selection. The idea is that the most abstract super class in these class hierarchies calls checkForRemainingOptions() at the end of setOptions(). Sub classes  if they implement setOptions()  should just call super.setOptions() as the last statement in setOptions() and not call checkForRemainingOptions() themselves.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@15520 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 1,3,weka/src/main/java/weka/classifiers/bayes/NaiveBayesMultinomialText.java
"1577177780", "Some tidying up of command-line option handling of classifiers  associators  clusterers  and attribute selection. The idea is that the most abstract super class in these class hierarchies calls checkForRemainingOptions() at the end of setOptions(). Sub classes  if they implement setOptions()  should just call super.setOptions() as the last statement in setOptions() and not call checkForRemainingOptions() themselves.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@15520 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 0,2,weka/src/main/java/weka/classifiers/functions/GaussianProcesses.java
"1577177780", "Some tidying up of command-line option handling of classifiers  associators  clusterers  and attribute selection. The idea is that the most abstract super class in these class hierarchies calls checkForRemainingOptions() at the end of setOptions(). Sub classes  if they implement setOptions()  should just call super.setOptions() as the last statement in setOptions() and not call checkForRemainingOptions() themselves.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@15520 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 0,1,weka/src/main/java/weka/classifiers/functions/LinearRegression.java
"1577177780", "Some tidying up of command-line option handling of classifiers  associators  clusterers  and attribute selection. The idea is that the most abstract super class in these class hierarchies calls checkForRemainingOptions() at the end of setOptions(). Sub classes  if they implement setOptions()  should just call super.setOptions() as the last statement in setOptions() and not call checkForRemainingOptions() themselves.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@15520 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 0,2,weka/src/main/java/weka/classifiers/functions/Logistic.java
"1577177780", "Some tidying up of command-line option handling of classifiers  associators  clusterers  and attribute selection. The idea is that the most abstract super class in these class hierarchies calls checkForRemainingOptions() at the end of setOptions(). Sub classes  if they implement setOptions()  should just call super.setOptions() as the last statement in setOptions() and not call checkForRemainingOptions() themselves.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@15520 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 0,2,weka/src/main/java/weka/classifiers/functions/MultilayerPerceptron.java
"1577177780", "Some tidying up of command-line option handling of classifiers  associators  clusterers  and attribute selection. The idea is that the most abstract super class in these class hierarchies calls checkForRemainingOptions() at the end of setOptions(). Sub classes  if they implement setOptions()  should just call super.setOptions() as the last statement in setOptions() and not call checkForRemainingOptions() themselves.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@15520 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 2,4,weka/src/main/java/weka/classifiers/functions/SGD.java
"1577177780", "Some tidying up of command-line option handling of classifiers  associators  clusterers  and attribute selection. The idea is that the most abstract super class in these class hierarchies calls checkForRemainingOptions() at the end of setOptions(). Sub classes  if they implement setOptions()  should just call super.setOptions() as the last statement in setOptions() and not call checkForRemainingOptions() themselves.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@15520 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 0,2,weka/src/main/java/weka/classifiers/functions/SGDText.java
"1577177780", "Some tidying up of command-line option handling of classifiers  associators  clusterers  and attribute selection. The idea is that the most abstract super class in these class hierarchies calls checkForRemainingOptions() at the end of setOptions(). Sub classes  if they implement setOptions()  should just call super.setOptions() as the last statement in setOptions() and not call checkForRemainingOptions() themselves.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@15520 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 0,2,weka/src/main/java/weka/classifiers/functions/SMO.java
"1577177780", "Some tidying up of command-line option handling of classifiers  associators  clusterers  and attribute selection. The idea is that the most abstract super class in these class hierarchies calls checkForRemainingOptions() at the end of setOptions(). Sub classes  if they implement setOptions()  should just call super.setOptions() as the last statement in setOptions() and not call checkForRemainingOptions() themselves.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@15520 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 0,2,weka/src/main/java/weka/classifiers/functions/SMOreg.java
